domain,problem,agents,heuristic,recursionLevel,totalTime,initHeuristic,initHeuristicDist,searchTime,expandedStates,expandedStatesGlobal,expandedStatesLocal,searchMessages,heuristicRequestMessages,heuristicReplyMessages,totalMessages,totalBytes,globalSearchTime,localSearchTime,globalHeuristicTime,localHeuristicTime,otherHeuristicTime,searchTimes,globalSearchTimes,localSearchTimes,globalHeuristicTimes,localHeuristicTimes,otherHeuristicTimes,planLength,maxRecursionDepth,planValid,finished
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,FF,0,2124,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{},0,12731,0,0,10206,0,0,10206,2195424,0,0,0,0,0,,,,,,,13,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p13.pddl,7,FF,0,31669,{immersion-varnisher0=35 grinder0=35 spray-varnisher0=36 planer0=35 highspeed-saw0=34 glazer0=33 saw0=33},{},0,175927,0,0,155562,0,0,155562,64070532,0,0,0,0,0,,,,,,,32,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p14.pddl,7,FF,0,128405,{immersion-varnisher0=41 grinder0=41 spray-varnisher0=42 planer0=42 highspeed-saw0=36 glazer0=41 saw0=40},{},0,296695,0,0,271570,0,0,271570,156380544,0,0,0,0,0,,,,,,,33,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p21.pddl,7,FF,0,544,{immersion-varnisher0=12 grinder0=12 spray-varnisher0=12 planer0=12 highspeed-saw0=9 glazer0=12 saw0=12},{},0,161,0,0,97,0,0,97,9984,0,0,0,0,0,,,,,,,9,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p22.pddl,7,FF,0,2519,{grinder0=15 immersion-varnisher0=15 spray-varnisher0=16 planer0=15 highspeed-saw0=16 glazer0=15 saw0=15},{},0,7331,0,0,5718,0,0,5718,1277920,0,0,0,0,0,,,,,,,13,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p23.pddl,7,FF,0,17689,{immersion-varnisher0=33 grinder0=33 spray-varnisher0=33 planer0=32 highspeed-saw0=30 glazer0=33 saw0=33},{},0,123085,0,0,113252,0,0,113252,38030160,0,0,0,0,0,,,,,,,24,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p01.pddl,7,FF,0,580,{immersion-varnisher0=7 grinder0=7 spray-varnisher0=7 planer0=7 highspeed-saw0=7 glazer0=7 saw0=7},{},0,234,0,0,141,0,0,141,9588,0,0,0,0,0,,,,,,,7,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p02.pddl,7,FF,0,1726,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=15 planer0=14 highspeed-saw0=14 glazer0=14 saw0=14},{},0,8789,0,0,6705,0,0,6705,1173040,0,0,0,0,0,,,,,,,14,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p03.pddl,7,FF,0,40136,{grinder0=32 immersion-varnisher0=32 spray-varnisher0=33 planer0=32 highspeed-saw0=34 glazer0=31 saw0=32},{},0,234037,0,0,213253,0,0,213253,81012960,0,0,0,0,0,,,,,,,26,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p11.pddl,7,FF,0,434,{grinder0=5 immersion-varnisher0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},{},0,46,0,0,25,0,0,25,1536,0,0,0,0,0,,,,,,,5,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,FF,0,1844,{grinder0=14 immersion-varnisher0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{},0,8119,0,0,6916,0,0,6916,1484784,0,0,0,0,0,,,,,,,15,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p14.pddl,7,FF,0,97760,{immersion-varnisher0=41 grinder0=41 spray-varnisher0=42 planer0=42 highspeed-saw0=36 glazer0=41 saw0=40},{},0,243580,0,0,214765,0,0,214765,123645888,0,0,0,0,0,,,,,,,33,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p01.pddl,7,PPsaFF-glcl,-1,751,{immersion-varnisher0=7 grinder0=7 spray-varnisher0=7 planer0=7 highspeed-saw0=7 glazer0=7 saw0=7},{grinder0=8 immersion-varnisher0=8 spray-varnisher0=8 planer0=8 highspeed-saw0=6 glazer0=8 saw0=8},0,169,11,158,97,78,75,250,13456,0,0,0,0,0,,,,,,,6,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p02.pddl,7,PPsaFF-glcl,-1,1548,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=15 planer0=14 highspeed-saw0=14 glazer0=14 saw0=14},{immersion-varnisher0=16 grinder0=16 spray-varnisher0=16 planer0=16 highspeed-saw0=15 glazer0=16 saw0=16},0,4323,32,4288,3186,172,172,3530,594988,0,0,0,0,0,,,,,,,17,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p11.pddl,7,PPsaFF-glcl,-1,613,{immersion-varnisher0=5 grinder0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},{immersion-varnisher0=5 grinder0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},0,131,15,116,67,28,27,122,6788,0,0,0,0,0,,,,,,,5,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,PPsaFF-glcl,-1,211918,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{immersion-varnisher0=15 grinder0=15 spray-varnisher0=15 planer0=15 highspeed-saw0=15 glazer0=15 saw0=15},0,5454581,959931,4495526,2287882,776939,776815,3841636,680422860,0,0,0,0,0,,,,,,,25,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p14.pddl,7,PPsaFF-glcl,-1,44865,{immersion-varnisher0=41 grinder0=41 spray-varnisher0=42 planer0=42 highspeed-saw0=36 glazer0=41 saw0=40},{grinder0=43 immersion-varnisher0=43 spray-varnisher0=43 planer0=43 highspeed-saw0=40 glazer0=43 saw0=43},0,91303,18814,72495,65278,186,185,65649,37684908,0,0,0,0,0,,,,,,,30,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p21.pddl,7,PPsaFF-glcl,-1,636,{immersion-varnisher0=12 grinder0=12 spray-varnisher0=12 planer0=12 highspeed-saw0=9 glazer0=12 saw0=12},{immersion-varnisher0=13 grinder0=13 spray-varnisher0=13 planer0=13 highspeed-saw0=9 glazer0=13 saw0=13},0,234,27,207,140,121,121,382,30220,0,0,0,0,0,,,,,,,9,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p22.pddl,7,PPsaFF-glcl,-1,2285,{immersion-varnisher0=15 grinder0=15 spray-varnisher0=16 planer0=15 highspeed-saw0=16 glazer0=15 saw0=15},{immersion-varnisher0=18 grinder0=18 spray-varnisher0=18 planer0=18 highspeed-saw0=16 glazer0=18 saw0=18},0,1852,26,1827,1430,172,170,1772,362184,0,0,0,0,0,,,,,,,14,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p24.pddl,7,PPsaFF-glcl,-1,49429,{grinder0=39 immersion-varnisher0=39 spray-varnisher0=39 planer0=39 highspeed-saw0=36 glazer0=39 saw0=39},{grinder0=44 immersion-varnisher0=44 spray-varnisher0=44 planer0=44 highspeed-saw0=35 glazer0=44 saw0=44},0,139863,25701,114166,100554,243,242,101039,55228748,0,0,0,0,0,,,,,,,35,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p26.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=78 grinder0=78 spray-varnisher0=78 planer0=78 highspeed-saw0=78 glazer0=75 saw0=78},{immersion-varnisher0=84 grinder0=84 spray-varnisher0=84 planer0=84 highspeed-saw0=71 glazer0=84 saw0=84},0,972167,47,972122,909936,324,297,910557,724069968,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p27.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=62 immersion-varnisher0=62 spray-varnisher0=62 planer0=64 highspeed-saw0=57 glazer0=61 saw0=62},{grinder0=67 immersion-varnisher0=67 spray-varnisher0=67 planer0=67 highspeed-saw0=56 glazer0=67 saw0=67},0,704894,49,704849,646202,296,277,646775,651540540,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p28.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=102 grinder0=102 spray-varnisher0=102 planer0=101 highspeed-saw0=105 glazer0=100 saw0=104},{grinder0=109 immersion-varnisher0=109 spray-varnisher0=109 planer0=109 highspeed-saw0=102 glazer0=109 saw0=109},0,299302,44107,255199,226938,354,337,227629,280912680,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p01.pddl,7,PPsaFF-glcl,-1,657,{grinder0=7 immersion-varnisher0=7 spray-varnisher0=7 planer0=7 highspeed-saw0=7 glazer0=7 saw0=7},{grinder0=8 immersion-varnisher0=8 spray-varnisher0=8 planer0=8 highspeed-saw0=6 glazer0=8 saw0=8},0,173,13,161,98,87,79,264,14328,0,0,0,0,0,,,,,,,6,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p02.pddl,7,PPsaFF-glcl,-1,1420,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=15 planer0=14 highspeed-saw0=14 glazer0=14 saw0=14},{grinder0=16 immersion-varnisher0=16 spray-varnisher0=16 planer0=16 highspeed-saw0=15 glazer0=16 saw0=16},0,2127,28,2099,1555,151,151,1857,302952,0,0,0,0,0,,,,,,,14,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p07.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=83 immersion-varnisher0=83 spray-varnisher0=84 planer0=83 highspeed-saw0=85 glazer0=81 saw0=83},{immersion-varnisher0=86 grinder0=86 spray-varnisher0=86 planer0=86 highspeed-saw0=80 glazer0=86 saw0=86},0,194555,26971,167583,120582,254,238,121074,130952920,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p07.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=83 immersion-varnisher0=83 spray-varnisher0=84 planer0=83 highspeed-saw0=85 glazer0=81 saw0=83},{immersion-varnisher0=86 grinder0=86 spray-varnisher0=86 planer0=86 highspeed-saw0=80 glazer0=86 saw0=86},0,194557,26971,167585,120583,254,238,121075,130954004,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p08.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=97 immersion-varnisher0=97 spray-varnisher0=97 planer0=97 highspeed-saw0=90 glazer0=97 saw0=88},{grinder0=98 immersion-varnisher0=98 spray-varnisher0=98 planer0=98 highspeed-saw0=92 glazer0=98 saw0=98},0,306049,42030,264024,218400,299,289,218988,256265224,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p09.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=92 immersion-varnisher0=92 spray-varnisher0=93 planer0=91 highspeed-saw0=101 glazer0=92 saw0=92},{grinder0=108 immersion-varnisher0=108 spray-varnisher0=108 planer0=108 highspeed-saw0=103 glazer0=108 saw0=108},0,130607,14800,115810,103798,258,243,104299,153144896,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p11.pddl,7,PPsaFF-glcl,-1,714,{grinder0=5 immersion-varnisher0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},{grinder0=5 immersion-varnisher0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},0,331,10,322,191,19,19,229,13772,0,0,0,0,0,,,,,,,5,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,PPsaFF-glcl,-1,1635,{grinder0=14 immersion-varnisher0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{grinder0=15 immersion-varnisher0=15 spray-varnisher0=15 planer0=15 highspeed-saw0=15 glazer0=15 saw0=15},0,2848,33,2817,1895,178,173,2246,449972,0,0,0,0,0,,,,,,,18,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p21.pddl,7,PPsaFF-glcl,-1,654,{grinder0=12 immersion-varnisher0=12 spray-varnisher0=12 planer0=12 highspeed-saw0=9 glazer0=12 saw0=12},{grinder0=13 immersion-varnisher0=13 spray-varnisher0=13 planer0=13 highspeed-saw0=9 glazer0=13 saw0=13},0,222,17,205,126,94,88,308,25196,0,0,0,0,0,,,,,,,8,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p22.pddl,7,PPsaFF-glcl,-1,2179,{grinder0=15 immersion-varnisher0=15 spray-varnisher0=16 planer0=15 highspeed-saw0=16 glazer0=15 saw0=15},{immersion-varnisher0=18 grinder0=18 spray-varnisher0=18 planer0=18 highspeed-saw0=16 glazer0=18 saw0=18},0,2400,27,2372,1701,180,177,2058,424192,0,0,0,0,0,,,,,,,16,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p23.pddl,7,PPsaFF-glcl,-1,8081,{immersion-varnisher0=33 grinder0=33 spray-varnisher0=33 planer0=32 highspeed-saw0=30 glazer0=33 saw0=33},{grinder0=32 immersion-varnisher0=32 spray-varnisher0=32 planer0=32 highspeed-saw0=28 glazer0=32 saw0=32},0,56681,950,55730,48272,212,212,48696,16272448,0,0,0,0,0,,,,,,,24,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p24.pddl,7,PPsaFF-glcl,-1,297133,{immersion-varnisher0=39 grinder0=39 spray-varnisher0=39 planer0=39 highspeed-saw0=36 glazer0=39 saw0=39},{grinder0=44 immersion-varnisher0=44 spray-varnisher0=44 planer0=44 highspeed-saw0=35 glazer0=44 saw0=44},0,924348,115288,809046,524300,321,317,524938,287465956,0,0,0,0,0,,,,,,,37,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p28.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=102 immersion-varnisher0=102 spray-varnisher0=102 planer0=101 highspeed-saw0=105 glazer0=100 saw0=104},{grinder0=109 immersion-varnisher0=109 spray-varnisher0=109 planer0=109 highspeed-saw0=102 glazer0=109 saw0=109},0,272596,36039,236558,215695,282,268,216245,266944684,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p29.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=102 grinder0=102 spray-varnisher0=102 planer0=102 highspeed-saw0=100 glazer0=102 saw0=104},{grinder0=106 immersion-varnisher0=106 spray-varnisher0=106 planer0=106 highspeed-saw0=99 glazer0=106 saw0=106},0,299922,35,299889,289932,252,242,290426,374638920,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p01.pddl,7,PPsaFF-glcl,-1,760,{immersion-varnisher0=7 grinder0=7 spray-varnisher0=7 planer0=7 highspeed-saw0=7 glazer0=7 saw0=7},{grinder0=8 immersion-varnisher0=8 spray-varnisher0=8 planer0=8 highspeed-saw0=6 glazer0=8 saw0=8},0,243,15,228,144,85,82,311,17292,0,0,0,0,0,,,,,,,7,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p02.pddl,7,PPsaFF-glcl,-1,1757,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=15 planer0=14 highspeed-saw0=14 glazer0=14 saw0=14},{grinder0=16 immersion-varnisher0=16 spray-varnisher0=16 planer0=16 highspeed-saw0=15 glazer0=16 saw0=16},0,1699,26,1673,1300,140,140,1580,256232,0,0,0,0,0,,,,,,,14,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p04.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=57 grinder0=57 spray-varnisher0=56 planer0=58 highspeed-saw0=52 glazer0=52 saw0=57},{immersion-varnisher0=58 grinder0=58 spray-varnisher0=58 planer0=58 highspeed-saw0=53 glazer0=58 saw0=58},0,1828025,227133,1600889,1150452,423,412,1151287,547773228,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p08.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=97 immersion-varnisher0=97 spray-varnisher0=97 planer0=97 highspeed-saw0=90 glazer0=97 saw0=88},{grinder0=98 immersion-varnisher0=98 spray-varnisher0=98 planer0=98 highspeed-saw0=92 glazer0=98 saw0=98},0,372650,44959,327701,295363,270,249,295882,346206336,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p09.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=92 immersion-varnisher0=92 spray-varnisher0=93 planer0=91 highspeed-saw0=101 glazer0=92 saw0=92},{immersion-varnisher0=108 grinder0=108 spray-varnisher0=108 planer0=108 highspeed-saw0=103 glazer0=108 saw0=108},0,125415,14417,111000,99859,239,224,100322,147329148,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p09.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=92 immersion-varnisher0=92 spray-varnisher0=93 planer0=91 highspeed-saw0=101 glazer0=92 saw0=92},{immersion-varnisher0=108 grinder0=108 spray-varnisher0=108 planer0=108 highspeed-saw0=103 glazer0=108 saw0=108},0,125416,14417,111001,99860,239,224,100323,147330620,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p11.pddl,7,PPsaFF-glcl,-1,644,{grinder0=5 immersion-varnisher0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},{grinder0=5 immersion-varnisher0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},0,148,15,133,75,28,27,130,7304,0,0,0,0,0,,,,,,,5,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,PPsaFF-glcl,-1,1668,{grinder0=14 immersion-varnisher0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{grinder0=15 immersion-varnisher0=15 spray-varnisher0=15 planer0=15 highspeed-saw0=15 glazer0=15 saw0=15},0,3000,34,2966,2263,173,173,2609,528756,0,0,0,0,0,,,,,,,13,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p13.pddl,7,PPsaFF-glcl,-1,9497,{grinder0=35 immersion-varnisher0=35 spray-varnisher0=36 planer0=35 highspeed-saw0=34 glazer0=33 saw0=33},{grinder0=34 immersion-varnisher0=34 spray-varnisher0=34 planer0=34 highspeed-saw0=32 glazer0=34 saw0=34},0,32397,43,32348,26834,264,264,27362,11159356,0,0,0,0,0,,,,,,,30,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p17.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=70 immersion-varnisher0=70 spray-varnisher0=70 planer0=71 highspeed-saw0=71 glazer0=70 saw0=70},{grinder0=81 immersion-varnisher0=81 spray-varnisher0=81 planer0=81 highspeed-saw0=71 glazer0=81 saw0=81},0,740005,46,739955,701052,317,300,701669,686984632,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p21.pddl,7,PPsaFF-glcl,-1,747,{immersion-varnisher0=12 grinder0=12 spray-varnisher0=12 planer0=12 highspeed-saw0=9 glazer0=12 saw0=12},{grinder0=13 immersion-varnisher0=13 spray-varnisher0=13 planer0=13 highspeed-saw0=9 glazer0=13 saw0=13},0,174,19,155,90,95,87,272,21348,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p22.pddl,7,PPsaFF-glcl,-1,2267,{immersion-varnisher0=15 grinder0=15 spray-varnisher0=16 planer0=15 highspeed-saw0=16 glazer0=15 saw0=15},{immersion-varnisher0=18 grinder0=18 spray-varnisher0=18 planer0=18 highspeed-saw0=16 glazer0=18 saw0=18},0,2283,24,2259,1782,166,163,2111,438388,0,0,0,0,0,,,,,,,13,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p23.pddl,7,PPsaFF-glcl,-1,8884,{grinder0=33 immersion-varnisher0=33 spray-varnisher0=33 planer0=32 highspeed-saw0=30 glazer0=33 saw0=33},{grinder0=32 immersion-varnisher0=32 spray-varnisher0=32 planer0=32 highspeed-saw0=28 glazer0=32 saw0=32},0,66928,43,66883,58597,220,220,59037,19747716,0,0,0,0,0,,,,,,,29,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p24.pddl,7,PPsaFF-glcl,-1,40809,{immersion-varnisher0=39 grinder0=39 spray-varnisher0=39 planer0=39 highspeed-saw0=36 glazer0=39 saw0=39},{grinder0=44 immersion-varnisher0=44 spray-varnisher0=44 planer0=44 highspeed-saw0=35 glazer0=44 saw0=44},0,103286,14067,89219,89234,254,252,89740,49026304,0,0,0,0,0,,,,,,,38,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p28.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=102 grinder0=102 spray-varnisher0=102 planer0=101 highspeed-saw0=105 glazer0=100 saw0=104},{immersion-varnisher0=109 grinder0=109 spray-varnisher0=109 planer0=109 highspeed-saw0=102 glazer0=109 saw0=109},0,324954,44973,279984,262497,294,277,263068,324764536,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p01.pddl,7,PPsaFF-glcl,-1,701,{immersion-varnisher0=7 grinder0=7 spray-varnisher0=7 planer0=7 highspeed-saw0=7 glazer0=7 saw0=7},{immersion-varnisher0=8 grinder0=8 spray-varnisher0=8 planer0=8 highspeed-saw0=6 glazer0=8 saw0=8},0,215,15,200,118,88,87,293,15872,0,0,0,0,0,,,,,,,7,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p02.pddl,7,PPsaFF-glcl,-1,1470,{immersion-varnisher0=14 grinder0=14 spray-varnisher0=15 planer0=14 highspeed-saw0=14 glazer0=14 saw0=14},{grinder0=16 immersion-varnisher0=16 spray-varnisher0=16 planer0=16 highspeed-saw0=15 glazer0=16 saw0=16},0,1182,27,1155,887,146,146,1179,184940,0,0,0,0,0,,,,,,,14,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p03.pddl,7,PPsaFF-glcl,-1,5477,{immersion-varnisher0=32 grinder0=32 spray-varnisher0=33 planer0=32 highspeed-saw0=34 glazer0=31 saw0=32},{immersion-varnisher0=35 grinder0=35 spray-varnisher0=35 planer0=35 highspeed-saw0=31 glazer0=35 saw0=35},0,14290,2581,11710,8190,217,217,8624,3198164,0,0,0,0,0,,,,,,,25,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p09.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=92 grinder0=92 spray-varnisher0=93 planer0=91 highspeed-saw0=101 glazer0=92 saw0=92},{grinder0=108 immersion-varnisher0=108 spray-varnisher0=108 planer0=108 highspeed-saw0=103 glazer0=108 saw0=108},0,89939,11281,78664,62709,251,242,63202,92665968,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p11.pddl,7,PPsaFF-glcl,-1,628,{immersion-varnisher0=5 grinder0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},{immersion-varnisher0=5 grinder0=5 spray-varnisher0=5 planer0=5 highspeed-saw0=5 glazer0=5 saw0=5},0,124,13,111,64,24,23,111,6160,0,0,0,0,0,,,,,,,5,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p12.pddl,7,PPsaFF-glcl,-1,1850,{grinder0=14 immersion-varnisher0=14 spray-varnisher0=14 planer0=14 highspeed-saw0=16 glazer0=14 saw0=14},{grinder0=15 immersion-varnisher0=15 spray-varnisher0=15 planer0=15 highspeed-saw0=15 glazer0=15 saw0=15},0,2841,33,2809,2167,165,165,2497,503500,0,0,0,0,0,,,,,,,15,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p13.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=35 grinder0=35 spray-varnisher0=36 planer0=35 highspeed-saw0=34 glazer0=33 saw0=33},{immersion-varnisher0=34 grinder0=34 spray-varnisher0=34 planer0=34 highspeed-saw0=32 glazer0=34 saw0=34},0,2577754,235289,2342410,1931818,551,542,1932911,796021120,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p16.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=64 grinder0=64 spray-varnisher0=62 planer0=63 highspeed-saw0=46 glazer0=61 saw0=63},{grinder0=65 immersion-varnisher0=65 spray-varnisher0=65 planer0=65 highspeed-saw0=46 glazer0=65 saw0=65},0,915201,48,915152,807258,330,316,807904,684518456,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p17.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=70 grinder0=70 spray-varnisher0=70 planer0=71 highspeed-saw0=71 glazer0=70 saw0=70},{grinder0=81 immersion-varnisher0=81 spray-varnisher0=81 planer0=81 highspeed-saw0=71 glazer0=81 saw0=81},0,755704,46,755657,694381,318,298,694997,680620432,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p18.pddl,7,PPsaFF-glcl,-1,-1,{grinder0=71 immersion-varnisher0=71 spray-varnisher0=70 planer0=71 highspeed-saw0=83 glazer0=71 saw0=71},{grinder0=71 immersion-varnisher0=71 spray-varnisher0=71 planer0=71 highspeed-saw0=79 glazer0=71 saw0=71},0,296292,47666,248629,195472,280,268,196020,236400676,0,0,0,0,0,,,,,,,2147483647,0,false,false
benchmarks/woodworking08,benchmarks/woodworking08/p21.pddl,7,PPsaFF-glcl,-1,631,{immersion-varnisher0=12 grinder0=12 spray-varnisher0=12 planer0=12 highspeed-saw0=9 glazer0=12 saw0=12},{grinder0=13 immersion-varnisher0=13 spray-varnisher0=13 planer0=13 highspeed-saw0=9 glazer0=13 saw0=13},0,217,17,200,117,90,85,292,23528,0,0,0,0,0,,,,,,,9,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p22.pddl,7,PPsaFF-glcl,-1,2083,{grinder0=15 immersion-varnisher0=15 spray-varnisher0=16 planer0=15 highspeed-saw0=16 glazer0=15 saw0=15},{grinder0=18 immersion-varnisher0=18 spray-varnisher0=18 planer0=18 highspeed-saw0=16 glazer0=18 saw0=18},0,1052,21,1031,800,150,146,1096,216188,0,0,0,0,0,,,,,,,13,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p23.pddl,7,PPsaFF-glcl,-1,8405,{grinder0=33 immersion-varnisher0=33 spray-varnisher0=33 planer0=32 highspeed-saw0=30 glazer0=33 saw0=33},{grinder0=32 immersion-varnisher0=32 spray-varnisher0=32 planer0=32 highspeed-saw0=28 glazer0=32 saw0=32},0,63762,45,63717,55170,227,227,55624,18621688,0,0,0,0,0,,,,,,,24,0,true,true
benchmarks/woodworking08,benchmarks/woodworking08/p28.pddl,7,PPsaFF-glcl,-1,-1,{immersion-varnisher0=102 grinder0=102 spray-varnisher0=102 planer0=101 highspeed-saw0=105 glazer0=100 saw0=104},{grinder0=109 immersion-varnisher0=109 spray-varnisher0=109 planer0=109 highspeed-saw0=102 glazer0=109 saw0=109},0,298307,40520,257790,234711,282,270,235263,290348200,0,0,0,0,0,,,,,,,2147483647,0,false,false
