domain,problem,heuristic,recursionLevel,searchTimeM,planLengthM,expandedStatesM,expandedStatesGlobalM,expandedStatesLocalM,searchMessagesM,heuristicRequestMessagesM,heuristicReplyMessagesM,totalMessagesM,globalSearchTimeM,localSearchTimeM,globalHeuristicTimeM,localHeuristicTimeM,otherHeuristicTimeM
benchmarks/woodworking08,benchmarks/woodworking08/p24.pddl,PPsaFF-glcl,-1, 240051.0, 37.0, 232123.0,    49.0, 232078.0, 209544.0,    297.0,    296.0,  210137.0,     2.00, 2074.0,   1051.0, 455288.0,   331.0
benchmarks/woodworking08,benchmarks/woodworking08/p26.pddl,PPsaFF-glcl,-1,1717977.5, 63.5, 473340.0,105346.5, 367998.0, 352685.5,    281.5,    281.0,  353248.0,   700.50, 4847.5, 590300.0,1968274.5,   703.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile10.pddl,FF, 0,    421.7, 47.6,   2527.1,     0.0,      0.0,   1307.2,      0.0,      0.0,    1307.2,    50.60,    0.0,    666.9,      0.0,     7.9
benchmarks/zenotravel,benchmarks/zenotravel/pfile10.pddl,PPsaFF-glcl,-1,    565.7, 43.0,   3132.0,   520.3,   2613.6,   1697.9,   1628.1,   1628.7,    4954.7,    10.20,   40.6,    112.4,    416.4,     9.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile10.pddl,PPsaFF-sync,-1,   2788.7, 88.3,  11807.6,     0.0,      0.0,   6514.9,  29860.6,  29854.2,   66229.7,   676.40,    0.0,   1338.5,      0.0,   366.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile12.pddl,FF, 0,    386.9, 36.7,   1239.3,     0.0,      0.0,    405.0,      0.0,      0.0,     405.0,    35.50,    0.0,    515.8,      0.0,     5.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile12.pddl,PPsaFF-glcl,-1,    943.7, 39.4,   3718.0,  1123.0,   2596.2,   1230.7,   2994.8,   2995.6,    7221.1,    20.70,   37.9,    225.8,    460.2,     9.7
benchmarks/zenotravel,benchmarks/zenotravel/pfile12.pddl,PPsaFF-sync,-1,   1237.1, 66.9,   3833.3,     0.0,      0.0,   1610.1,  10021.8,  10021.3,   21653.2,   373.30,    0.0,    747.7,      0.0,   151.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile13.pddl,FF, 0,    579.3, 49.5,   2918.5,     0.0,      0.0,   1464.7,      0.0,      0.0,    1464.7,    55.70,    0.0,    792.4,      0.0,     7.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile13.pddl,PPsaFF-glcl,-1,   1032.6, 50.3,   5515.5,  1076.9,   4440.5,   2643.6,   4155.8,   4156.3,   10955.7,    11.80,   58.3,    225.1,    756.7,    11.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile13.pddl,PPsaFF-sync,-1,   2875.9, 85.7,   9942.1,     0.0,      0.0,   5522.5,  25651.9,  25654.4,   56828.8,   654.60,    0.0,   1234.2,      0.0,   317.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile14.pddl,FF, 0,   3102.7, 56.4,   7733.0,     0.0,      0.0,   5232.4,      0.0,      0.0,    5232.4,   110.20,    0.0,   2920.3,      0.0,    12.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile14.pddl,PPsaFF-glcl,-1,   3162.9, 55.0,   7448.9,   179.2,   7267.6,   4352.0,   1137.0,   1136.9,    6625.9,     7.20,  124.8,    163.8,   2256.6,    23.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile14.pddl,PPsaFF-sync,-1, 509575.2,230.8,1451609.2,     0.0,      0.0, 786961.5,3893626.5,3893601.0, 8574189.0,174449.00,    0.0, 332661.2,      0.0,100787.8
benchmarks/zenotravel,benchmarks/zenotravel/pfile15.pddl,FF, 0,   3363.4,120.0,   7063.3,     0.0,      0.0,   1914.2,      0.0,      0.0,    1914.2,    66.80,    0.0,   4399.9,      0.0,    11.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile15.pddl,PPsaFF-glcl,-1,   2807.6, 64.0,   8943.6,  1101.8,   7842.1,   2507.9,   5314.8,   5314.5,   13137.2,    14.90,   98.4,    463.7,   2725.3,    17.7
benchmarks/zenotravel,benchmarks/zenotravel/pfile15.pddl,PPsaFF-sync,-1,  27022.6,140.4,  41171.3,     0.0,      0.0,  17277.1, 141923.9, 141934.6,  301135.6,  8563.00,    0.0,  14395.2,      0.0,  3406.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile16.pddl,FF, 0,   8782.7, 78.6,  14387.1,     0.0,      0.0,   7701.6,      0.0,      0.0,    7701.6,   134.30,    0.0,   9059.3,      0.0,    16.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile16.pddl,PPsaFF-glcl,-1,   5794.7, 80.2,  15599.7,   611.3,  14988.1,   7746.3,   3008.2,   3008.2,   13762.7,     5.20,  142.5,    429.7,   6298.2,    25.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile16.pddl,PPsaFF-sync,-1, 534927.6,221.2, 572022.7,     0.0,      0.0, 303086.7,1689807.3,1689934.0, 3682828.0,124242.00,    0.0, 295482.9,      0.0, 73007.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile17.pddl,FF, 0,  17276.4,110.2,  26784.4,     0.0,      0.0,  19700.5,      0.0,      0.0,   19700.5,   196.60,    0.0,  26871.6,      0.0,    26.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile17.pddl,PPsaFF-glcl,-1,  12636.4,112.1,  24830.6,    77.0,  24753.6,  16857.3,    506.6,    505.8,   17869.7,     2.90,  192.7,    279.1,  16584.5,    32.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile17.pddl,PPsaFF-sync,-1,1104712.2,347.2, 853521.0,     0.0,      0.0, 475317.2,2714258.2,2714598.5, 5904174.0,237152.00,    0.0, 838117.0,      0.0,165601.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile18.pddl,FF, 0,  15790.2,116.0,  16306.4,     0.0,      0.0,   6555.1,      0.0,      0.0,    6555.1,   151.90,    0.0,  21805.9,      0.0,    19.7
benchmarks/zenotravel,benchmarks/zenotravel/pfile18.pddl,PPsaFF-glcl,-1,  15458.0,110.3,  18534.6,   583.6,  17952.1,   6702.9,   5551.7,   5551.2,   17805.8,     3.10,  174.0,    716.7,  15190.0,    28.9
benchmarks/zenotravel,benchmarks/zenotravel/pfile18.pddl,PPsaFF-sync,-1, 192273.1,252.0, 133291.1,     0.0,      0.0,  53690.8, 483679.8, 483761.9, 1021132.4, 54900.75,    0.0, 148926.6,      0.0, 31898.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile19.pddl,FF, 0,  62024.3,131.0,  38979.4,     0.0,      0.0,  22021.0,      0.0,      0.0,   22021.0,   398.10,    0.0,  82363.8,      0.0,    55.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile19.pddl,PPsaFF-glcl,-1,  45441.4,131.9,  37539.8,   222.5,  37318.4,  20672.3,   3503.8,   3504.5,   27680.6,     1.90,  316.4,    575.3,  50914.9,    63.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile19.pddl,PPsaFF-sync,-1, 512600.5,311.8, 180831.7,     0.0,      0.0,  77509.0, 813381.2, 813511.5, 1704401.7,110187.67,    0.0, 310627.3,      0.0, 66428.8
benchmarks/zenotravel,benchmarks/zenotravel/pfile1.pddl,FF, 0,      8.7,  1.0,      5.0,     0.0,      0.0,      0.0,      0.0,      0.0,       0.0,     2.50,    0.0,      5.3,      0.0,     0.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile1.pddl,PPsaFF-glcl,-1,      8.4,  1.0,      5.0,     5.0,      0.0,      0.0,      0.0,      0.0,       0.0,     2.40,    0.0,      5.5,      0.0,     0.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile1.pddl,PPsaFF-sync,-1,      8.2,  1.0,      5.0,     0.0,      0.0,      0.0,      0.0,      0.0,       0.0,     3.00,    0.0,      4.8,      0.0,     0.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile20.pddl,FF, 0,  45595.1,192.8,  23608.3,     0.0,      0.0,   6161.3,      0.0,      0.0,    6161.3,   252.00,    0.0,  63943.9,      0.0,    30.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile20.pddl,PPsaFF-glcl,-1,  56580.3,155.2,  29927.6,  3780.8,  26148.3,   7297.1,  17430.2,  17429.8,   42157.1,    48.90,  306.8,   5485.9,  49560.6,    52.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile20.pddl,PPsaFF-sync,-1, 385998.0,322.0, 126800.1,     0.0,      0.0,  45941.9, 512755.1, 512849.8, 1071546.8,107712.12,    0.0, 279163.2,      0.0, 45478.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile2.pddl,FF, 0,     19.2,  8.0,     19.0,     0.0,      0.0,      0.0,      0.0,      0.0,       0.0,     3.10,    0.0,     14.4,      0.0,     0.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile2.pddl,PPsaFF-glcl,-1,     19.8,  8.0,     19.0,    19.0,      0.0,      0.0,      0.0,      0.0,       0.0,     3.00,    0.1,     15.4,      0.0,     0.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile2.pddl,PPsaFF-sync,-1,     19.2,  8.0,     19.0,     0.0,      0.0,      0.0,      0.0,      0.0,       0.0,     3.40,    0.0,     15.0,      0.0,     0.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile3.pddl,FF, 0,    145.9, 11.4,    255.0,     0.0,      0.0,    155.3,      0.0,      0.0,     155.3,    11.10,    0.0,    159.8,      0.0,     1.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile3.pddl,PPsaFF-glcl,-1,    416.8, 15.2,    907.8,   403.3,    504.9,    514.2,    622.0,    621.6,    1757.8,    13.40,   15.3,    129.8,    234.8,     4.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile3.pddl,PPsaFF-sync,-1,    572.5, 15.8,    246.5,     0.0,      0.0,    132.6,    363.1,    361.9,     857.6,    53.20,    0.0,    230.3,      0.0,    22.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile4.pddl,FF, 0,    201.5, 19.4,    362.6,     0.0,      0.0,    205.3,      0.0,      0.0,     205.3,    12.60,    0.0,    199.1,      0.0,     1.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile4.pddl,PPsaFF-glcl,-1,    398.8, 16.1,    643.7,   294.3,    349.7,    377.1,    418.8,    418.5,    1214.4,    11.80,   13.6,    148.5,    254.7,     5.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile4.pddl,PPsaFF-sync,-1,   1125.8, 26.5,   1951.7,     0.0,      0.0,   1167.2,   2875.0,   2875.0,    6917.2,   220.90,    0.0,    568.1,      0.0,    91.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile5.pddl,FF, 0,    172.9, 31.2,    292.0,     0.0,      0.0,     83.6,      0.0,      0.0,      83.6,    11.10,    0.0,    179.1,      0.0,     1.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile5.pddl,PPsaFF-glcl,-1,    478.1, 28.6,   1169.2,   625.8,    543.7,    379.3,    940.7,    941.0,    2261.0,    20.90,   13.5,    110.5,    133.6,     5.9
benchmarks/zenotravel,benchmarks/zenotravel/pfile5.pddl,PPsaFF-sync,-1,    311.6, 33.0,    610.3,     0.0,      0.0,    211.5,    911.5,    911.5,    2034.5,    82.60,    0.0,    180.2,      0.0,    26.0
benchmarks/zenotravel,benchmarks/zenotravel/pfile6.pddl,FF, 0,    158.0, 35.9,    316.8,     0.0,      0.0,    108.9,      0.0,      0.0,     108.9,     9.90,    0.0,    218.0,      0.0,     1.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile6.pddl,PPsaFF-glcl,-1,    684.0, 32.2,   1753.9,   906.0,    848.5,    716.5,   1404.6,   1404.4,    3525.5,    26.00,   16.4,    173.7,    189.4,     7.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile6.pddl,PPsaFF-sync,-1,    803.2, 37.6,   1045.3,     0.0,      0.0,    475.7,   1636.5,   1636.3,    3748.5,   126.90,    0.0,    316.4,      0.0,    40.5
benchmarks/zenotravel,benchmarks/zenotravel/pfile7.pddl,FF, 0,    326.9, 28.4,    759.1,     0.0,      0.0,    475.3,      0.0,      0.0,     475.3,    20.60,    0.0,    288.9,      0.0,     2.8
benchmarks/zenotravel,benchmarks/zenotravel/pfile7.pddl,PPsaFF-glcl,-1,    816.6, 41.3,   2466.1,  1157.6,   1309.3,   1404.4,   1965.3,   1965.4,    5335.1,    22.00,   21.0,    165.2,    239.2,    15.3
benchmarks/zenotravel,benchmarks/zenotravel/pfile7.pddl,PPsaFF-sync,-1,    774.7, 45.2,   1794.7,     0.0,      0.0,   1069.1,   2936.1,   2936.4,    6941.6,   152.60,    0.0,    348.0,      0.0,    73.4
benchmarks/zenotravel,benchmarks/zenotravel/pfile8.pddl,FF, 0,    176.4, 21.9,    568.6,     0.0,      0.0,    272.1,      0.0,      0.0,     272.1,    19.50,    0.0,    344.5,      0.0,     2.7
benchmarks/zenotravel,benchmarks/zenotravel/pfile8.pddl,PPsaFF-glcl,-1,    261.6, 21.3,    846.4,   132.1,    714.5,    428.0,    450.8,    450.7,    1329.5,     3.10,   42.9,     42.1,    191.8,     5.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile8.pddl,PPsaFF-sync,-1,   1318.8, 41.2,   5376.4,     0.0,      0.0,   2813.0,  11719.6,  11720.5,   26253.1,   376.60,    0.0,    719.8,      0.0,   203.1
benchmarks/zenotravel,benchmarks/zenotravel/pfile9.pddl,FF, 0,    318.5, 39.6,    920.0,     0.0,      0.0,    304.2,      0.0,      0.0,     304.2,    27.80,    0.0,    423.4,      0.0,     4.2
benchmarks/zenotravel,benchmarks/zenotravel/pfile9.pddl,PPsaFF-glcl,-1,    654.5, 34.0,   2671.8,   792.6,   1880.1,    843.8,   2232.4,   2232.2,    5308.4,    14.20,   34.8,    165.4,    287.3,     8.7
benchmarks/zenotravel,benchmarks/zenotravel/pfile9.pddl,PPsaFF-sync,-1,   1090.3, 63.2,   2796.3,     0.0,      0.0,   1143.3,   7064.8,   7063.9,   15272.0,   245.80,    0.0,    549.4,      0.0,   101.6
